"","date","precip_mm","temperatura_maxima","temperatura_minima","temp_air_celcius"
"5637",2015-06-09,21.4,21,13,17
"5638",2015-06-10,24,17,13,15
"5639",2015-06-11,4.5,21,13,17
"5640",2015-06-12,1.8,21,16,18.5
"5641",2015-06-13,38,21,16,18.5
"5642",2015-06-14,1,21,13,17
"5643",2015-06-15,12.6,21,12,16.5
"5644",2015-06-16,7.5,17,14,15.5
"5645",2015-06-17,0,21,13,17
"5646",2015-06-18,1,21,12,16.5
"5647",2015-06-19,1.3,17,12,14.5
"5648",2015-06-20,0,21,14,17.5
"5649",2015-06-21,0,25,12,18.5
"5650",2015-06-22,0,31,14,22.5
"5651",2015-06-23,0,24,16,20
"5652",2015-06-24,0,25,13,19
"5653",2015-06-25,0,29,12,20.5
"5654",2015-06-26,0,32,14,23
"5655",2015-06-27,0,25,17,21
"5656",2015-06-28,0,28,16,22
"5657",2015-06-29,0,29,16,22.5
"5658",2015-06-30,0.8,37,18,27.5
"5659",2015-07-01,2.2,37,20,28.5
"5660",2015-07-02,0,24,20,22
"5661",2015-07-03,0,36,17,26.5
"5662",2015-07-04,0,29,17,23
"5663",2015-07-05,0,24,20,22
"5664",2015-07-06,0,33,16,24.5
"5665",2015-07-07,1.4,25,21,23
"5666",2015-07-08,0.1,21,18,19.5
"5667",2015-07-09,0,25,12,18.5
"5668",2015-07-10,0,36,12,24
"5669",2015-07-11,0,21,17,19
"5670",2015-07-12,0,25,17,21
"5671",2015-07-13,0,25,16,20.5
"5672",2015-07-14,0,29,17,23
"5673",2015-07-15,0,29,16,22.5
"5674",2015-07-16,0,33,19,26
"5675",2015-07-17,2,28,19,23.5
"5676",2015-07-18,14.5,33,20,26.5
"5677",2015-07-19,0,29,20,24.5
"5678",2015-07-20,0,29,18,23.5
"5679",2015-07-21,12.4,29,16,22.5
"5680",2015-07-22,1.4,25,19,22
"5681",2015-07-23,0,28,18,23
"5682",2015-07-24,6.2,29,19,24
"5683",2015-07-25,0.3,21,16,18.5
"5684",2015-07-26,1.3,28,12,20
"5685",2015-07-27,1.2,21,16,18.5
"5686",2015-07-28,0,26,16,21
"5687",2015-07-29,11.5,20,16,18
"5688",2015-07-30,8.5,17,14,15.5
"5689",2015-07-31,2,21,15,18
"5690",2015-08-01,0,21,16,18.5
"5691",2015-08-02,0,32,12,22
"5692",2015-08-03,3.4,29,15,22
"5693",2015-08-04,0,20,17,18.5
"5694",2015-08-05,0,32,17,24.5
"5695",2015-08-06,0,29,17,23
"5696",2015-08-07,6.5,21,20,20.5
"5697",2015-08-08,1,17,16,16.5
"5698",2015-08-09,0,19,16,17.5
"5699",2015-08-10,0,28,14,21
"5700",2015-08-11,0,32,16,24
"5701",2015-08-12,0,33,16,24.5
"5702",2015-08-13,4,25,20,22.5
"5703",2015-08-14,1.1,21,15,18
"5704",2015-08-15,7.1,20,16,18
"5705",2015-08-16,0,25,12,18.5
"5706",2015-08-17,0,24,13,18.5
"5707",2015-08-18,0,24,12,18
"5708",2015-08-19,0,25,12,18.5
"5709",2015-08-20,0,29,13,21
"5710",2015-08-21,0,33,13,23
"5711",2015-08-22,31.8,26,16,21
"5712",2015-08-23,0,27,16,21.5
"5713",2015-08-24,0,21,12,16.5
"5714",2015-08-25,0,29,12,20.5
"5715",2015-08-26,0,33,14,23.5
"5716",2015-08-27,0,29,16,22.5
"5717",2015-08-28,0,32,16,24
"5718",2015-08-29,0,37,17,27
"5719",2015-08-30,0,33,18,25.5
"5720",2015-08-31,85,31,20,25.5
"5721",2015-09-01,0,21,17,19
"5722",2015-09-02,8.4,20,12,16
"5723",2015-09-03,0,20,15,17.5
"5724",2015-09-04,0,21,12,16.5
"5725",2015-09-05,0,17,12,14.5
"5726",2015-09-06,0,21,11,16
"5727",2015-09-07,0,21,10,15.5
"5728",2015-09-08,0,25,9,17
"5729",2015-09-09,0.5,28,10,19
"5730",2015-09-10,0,21,13,17
"5731",2015-09-11,2,29,13,21
"5732",2015-09-12,17,21,15,18
"5733",2015-09-13,6.4,22,16,19
"5734",2015-09-14,0,25,13,19
"5735",2015-09-15,1.5,23,12,17.5
"5736",2015-09-16,1.6,24,14,19
"5737",2015-09-17,0,17,11,14
"5738",2015-09-18,0,21,10,15.5
"5739",2015-09-19,0,21,10,15.5
"5740",2015-09-20,0,21,11,16
"5741",2015-09-21,0.8,24,8,16
"5742",2015-09-22,16.7,19,11,15
"5743",2015-09-23,0.3,17,13,15
"5744",2015-09-24,0,21,11,16
"5745",2015-09-25,0,21,10,15.5
"5746",2015-09-26,0,21,12,16.5
"5747",2015-09-27,0,21,12,16.5
"5748",2015-09-28,0,24,11,17.5
"5749",2015-09-29,7.3,21,11,16
"5750",2015-09-30,0,21,12,16.5
"5751",2015-10-01,53.4,21,10,15.5
"5752",2015-10-02,12.3,17,12,14.5
"5753",2015-10-03,0,17,10,13.5
"5754",2015-10-04,0.8,22,8,15
"5755",2015-10-05,0,24,17,20.5
"5756",2015-10-06,8,21,17,19
"5757",2015-10-07,1,17,12,14.5
"5758",2015-10-08,0,17,10,13.5
"5759",2015-10-09,0,21,9,15
"5760",2015-10-10,0,21,8,14.5
"5761",2015-10-11,0.3,22,8,15
"5762",2015-10-12,15.4,19,12,15.5
"5763",2015-10-13,0,17,12,14.5
"5764",2015-10-14,0,13,7,10
"5765",2015-10-15,0,13,2,7.5
"5766",2015-10-16,0,17,3,10
"5767",2015-10-17,2.7,19,5,12
"5768",2015-10-18,0,21,15,18
"5769",2015-10-19,0,17,13,15
"5770",2015-10-20,0,15,12,13.5
"5771",2015-10-21,0,13,9,11
"5772",2015-10-22,0.4,13,8,10.5
"5773",2015-10-23,0,21,9,15
"5774",2015-10-24,0,21,12,16.5
"5775",2015-10-25,0,20,12,16
"5776",2015-10-26,0,21,12,16.5
"5777",2015-10-27,14,21,13,17
"5778",2015-10-28,0.4,17,11,14
"5779",2015-10-29,0,21,9,15
"5780",2015-10-30,0,23,9,16
"5781",2015-10-31,0,21,14,17.5
"5782",2015-11-01,0,21,12,16.5
"5783",2015-11-02,5.6,17,8,12.5
"5784",2015-11-03,0,17,9,13
"5785",2015-11-04,0,21,9,15
"5786",2015-11-05,0,19,9,14
"5787",2015-11-06,0,25,9,17
"5788",2015-11-07,0,25,10,17.5
"5789",2015-11-08,0,25,8,16.5
"5790",2015-11-09,0,21,10,15.5
"5791",2015-11-10,0,21,9,15
"5792",2015-11-11,0,16,9,12.5
"5793",2015-11-12,0,20,10,15
"5794",2015-11-13,0.6,13,7,10
"5795",2015-11-14,0,17,8,12.5
"5796",2015-11-15,0,20,6,13
"5797",2015-11-16,0,17,4,10.5
"5798",2015-11-17,0,17,5,11
"5799",2015-11-18,0,21,5,13
"5800",2015-11-19,0,17,9,13
"5801",2015-11-20,23.3,17,9,13
"5802",2015-11-21,62.4,9.5,9,9.25
"5803",2015-11-22,1.4,5,4,4.5
"5804",2015-11-23,2.5,4,0,2
"5805",2015-11-24,43,12,0,6
"5806",2015-11-25,50,12,9,10.5
"5807",2015-11-26,4.5,13,11,12
"5808",2015-11-27,13.5,14,7,10.5
"5809",2015-11-28,0.7,9,8,8.5
"5810",2015-11-29,0,13,6,9.5
"5811",2015-11-30,0,13,2,7.5
"5812",2015-12-01,0,12,1,6.5
"5813",2015-12-02,0,13,0,6.5
"5814",2015-12-03,0,17,1,9
"5815",2015-12-04,0,13,1,7
"5816",2015-12-05,0,17,7,12
"5817",2015-12-06,0,14,8,11
"5818",2015-12-07,0,17,8,12.5
"5819",2015-12-08,1.1,13,11,12
"5820",2015-12-09,0,13,9,11
"5821",2015-12-10,0,13,3,8
"5822",2015-12-11,0,13,3,8
"5823",2015-12-12,0,12,1,6.5
"5824",2015-12-13,0,12,1,6.5
"5825",2015-12-14,0,14,1,7.5
"5826",2015-12-15,0,16,9,12.5
"5827",2015-12-16,0,19,5,12
"5828",2015-12-17,0,19,5,12
"5829",2015-12-18,0,21,6,13.5
"5830",2015-12-19,0,19,7,13
"5831",2015-12-20,0,21,10,15.5
"5832",2015-12-21,0,17,4,10.5
"5833",2015-12-22,0,17,5,11
"5834",2015-12-23,0,17,4,10.5
"5835",2015-12-24,0,13,5,9
"5836",2015-12-25,0,16,5,10.5
"5837",2015-12-26,0,16,5,10.5
"5838",2015-12-27,0,15,4,9.5
"5839",2015-12-28,0,18,10,14
"5840",2015-12-29,0,17,6,11.5
"5841",2015-12-30,1.6,15,5,10
"5842",2015-12-31,0,17,9,13
"5843",2016-01-01,0,15,4,9.5
"5844",2016-01-02,0,13,6,9.5
"5845",2016-01-03,20.5,12,4,8
"5846",2016-01-04,0,0,8,4
"5847",2016-01-05,0,0,0,0
"5848",2016-01-06,0,0,0,0
"5849",2016-01-07,0,0,0,0
"5850",2016-01-08,0,0,0,0
"5851",2016-01-09,0,0,0,0
"5852",2016-01-10,0,0,0,0
"5853",2016-01-11,0,0,0,0
"5854",2016-01-12,0,0,0,0
"5855",2016-01-13,3.5,11,0,5.5
"5856",2016-01-14,21,9,8,8.5
"5857",2016-01-15,15,8,5,6.5
"5858",2016-01-16,4,8,0,4
"5859",2016-01-17,5,9,3,6
"5860",2016-01-18,12.2,8,2,5
"5861",2016-01-19,0,9,6,7.5
"5862",2016-01-20,0,13,1,7
"5863",2016-01-21,0,13,0,6.5
"5864",2016-01-22,4,13,4,8.5
"5865",2016-01-23,0,17,5,11
"5866",2016-01-24,0,19,5,12
"5867",2016-01-25,0,0,8,4
"5868",2016-01-26,0,15,0,7.5
"5869",2016-01-27,0,13,4,8.5
"5870",2016-01-28,5.1,13,9,11
"5871",2016-01-29,1,9,8,8.5
"5872",2016-01-30,0.5,13,3,8
"5873",2016-01-31,2,13,4,8.5
"5874",2016-02-01,0,13,9,11
"5875",2016-02-02,5,12,10,11
"5876",2016-02-03,7.7,9,8,8.5
"5877",2016-02-04,0,13,3,8
"5878",2016-02-05,0,17,0,8.5
"5879",2016-02-06,10.4,16,3,9.5
"5880",2016-02-07,1.3,10,5,7.5
"5881",2016-02-08,0,17,4,10.5
"5882",2016-02-09,38.4,17,10,13.5
"5883",2016-02-10,10,9,6,7.5
"5884",2016-02-11,14.8,10,8,9
"5885",2016-02-12,38.4,13,8,10.5
"5886",2016-02-13,15,20,9,14.5
"5887",2016-02-14,26.4,9,6,7.5
"5888",2016-02-15,2,5,4,4.5
"5889",2016-02-16,0,5,0,2.5
"5890",2016-02-17,3.7,9,-3,3
"5891",2016-02-18,9.3,8,0,4
"5892",2016-02-19,0,9,3,6
"5893",2016-02-20,0,17,-1,8
"5894",2016-02-21,0,21,0,10.5
"5895",2016-02-22,1.2,17,1,9
"5896",2016-02-23,0,13,4,8.5
"5897",2016-02-24,2.1,17,6,11.5
"5898",2016-02-25,7.5,9,8,8.5
"5899",2016-02-26,34,13,6,9.5
"5900",2016-02-27,67.5,7,1,4
"5901",2016-02-28,10.4,9,4,6.5
"5902",2016-02-29,1.7,9,6,7.5
"5903",2016-03-01,NA,NA,4,NA
"5904",2016-03-02,NA,NA,NA,NA
"5905",2016-03-03,NA,NA,NA,NA
"5906",2016-03-04,NA,NA,NA,NA
"5907",2016-03-05,NA,NA,NA,NA
"5908",2016-03-06,NA,NA,NA,NA
"5909",2016-03-07,NA,NA,NA,NA
"5910",2016-03-08,NA,NA,NA,NA
"5911",2016-03-09,NA,NA,NA,NA
"5912",2016-03-10,NA,NA,NA,NA
"5913",2016-03-11,NA,NA,NA,NA
"5914",2016-03-12,NA,NA,NA,NA
"5915",2016-03-13,NA,NA,NA,NA
"5916",2016-03-14,NA,NA,NA,NA
"5917",2016-03-15,NA,NA,NA,NA
"5918",2016-03-16,NA,NA,NA,NA
"5919",2016-03-17,NA,NA,NA,NA
"5920",2016-03-18,NA,NA,NA,NA
"5921",2016-03-19,NA,NA,NA,NA
"5922",2016-03-20,NA,NA,NA,NA
"5923",2016-03-21,NA,NA,NA,NA
"5924",2016-03-22,NA,NA,NA,NA
"5925",2016-03-23,NA,NA,NA,NA
"5926",2016-03-24,NA,NA,NA,NA
"5927",2016-03-25,NA,NA,NA,NA
"5928",2016-03-26,NA,NA,NA,NA
"5929",2016-03-27,NA,NA,NA,NA
"5930",2016-03-28,NA,NA,NA,NA
"5931",2016-03-29,NA,NA,NA,NA
"5932",2016-03-30,NA,NA,NA,NA
"5933",2016-03-31,NA,NA,NA,NA
"5934",2016-04-01,NA,NA,NA,NA
"5935",2016-04-02,NA,NA,NA,NA
"5936",2016-04-03,NA,NA,NA,NA
"5937",2016-04-04,NA,NA,NA,NA
"5938",2016-04-05,NA,NA,NA,NA
"5939",2016-04-06,NA,NA,NA,NA
"5940",2016-04-07,NA,NA,NA,NA
"5941",2016-04-08,NA,NA,NA,NA
"5942",2016-04-09,NA,NA,NA,NA
"5943",2016-04-10,NA,NA,NA,NA
"5944",2016-04-11,NA,NA,NA,NA
"5945",2016-04-12,NA,NA,NA,NA
"5946",2016-04-13,NA,NA,NA,NA
"5947",2016-04-14,NA,NA,NA,NA
"5948",2016-04-15,NA,NA,NA,NA
"5949",2016-04-16,NA,NA,NA,NA
"5950",2016-04-17,NA,NA,NA,NA
"5951",2016-04-18,NA,NA,NA,NA
"5952",2016-04-19,NA,NA,NA,NA
"5953",2016-04-20,NA,NA,NA,NA
"5954",2016-04-21,NA,NA,NA,NA
"5955",2016-04-22,NA,NA,NA,NA
"5956",2016-04-23,NA,NA,NA,NA
"5957",2016-04-24,NA,NA,NA,NA
"5958",2016-04-25,NA,NA,NA,NA
"5959",2016-04-26,NA,NA,NA,NA
"5960",2016-04-27,NA,NA,NA,NA
"5961",2016-04-28,NA,NA,NA,NA
"5962",2016-04-29,NA,NA,NA,NA
"5963",2016-04-30,NA,NA,NA,NA
"5964",2016-05-01,NA,NA,NA,NA
"5965",2016-05-02,NA,NA,NA,NA
"5966",2016-05-03,NA,NA,NA,NA
"5967",2016-05-04,0,25,NA,NA
"5968",2016-05-05,0,29,9,19
"5969",2016-05-06,0,24,15,19.5
"5970",2016-05-07,0,20,16,18
"5971",2016-05-08,9,20,14,17
"5972",2016-05-09,7.7,21,12,16.5
"5973",2016-05-10,0,21,11,16
"5974",2016-05-11,0,20,12,16
"5975",2016-05-12,2.4,17,8,12.5
"5976",2016-05-13,8.4,13,11,12
"5977",2016-05-14,6.8,13,10.5,11.75
"5978",2016-05-15,0,16.5,11.5,14
"5979",2016-05-16,0,17,13,15
"5980",2016-05-17,0,21,12,16.5
"5981",2016-05-18,4.1,21,12,16.5
"5982",2016-05-19,0,13,10,11.5
"5983",2016-05-20,2.1,25,10,17.5
"5984",2016-05-21,4,29,12,20.5
"5985",2016-05-22,5.1,17,12.5,14.75
"5986",2016-05-23,3,17,8,12.5
"5987",2016-05-24,0,24.5,6,15.25
"5988",2016-05-25,0,25,11.5,18.25
"5989",2016-05-26,2,25,11,18
"5990",2016-05-27,0,27,14,20.5
"5991",2016-05-28,4,25,15,20
"5992",2016-05-29,2.8,20,12,16
"5993",2016-05-30,11,18,12,15
"5994",2016-05-31,2,19,12,15.5
"5995",2016-06-01,0,21,11,16
"5996",2016-06-02,0,20,13,16.5
"5997",2016-06-03,0,25,15,20
"5998",2016-06-04,0,25,15,20
"5999",2016-06-05,0,25,16.5,20.75
"6000",2016-06-06,0,24,14,19
"6001",2016-06-07,0,25,16,20.5
"6002",2016-06-08,0,29,15,22
"6003",2016-06-09,0,29,15,22
"6004",2016-06-10,1,17,16,16.5
"6005",2016-06-11,0.8,17,13,15
"6006",2016-06-12,0.8,20,11,15.5
"6007",2016-06-13,4.3,20,14,17
"6008",2016-06-14,9,21,13,17
"6009",2016-06-15,6.5,21,13,17
"6010",2016-06-16,11.7,17,10,13.5
"6011",2016-06-17,14.8,17,10,13.5
"6012",2016-06-18,3.7,16,11.5,13.75
"6013",2016-06-19,0,20.5,11,15.75
"6014",2016-06-20,0,25,12,18.5
"6015",2016-06-21,0,32,13,22.5
"6016",2016-06-22,0,33,14,23.5
"6017",2016-06-23,0,33,16,24.5
"6018",2016-06-24,6,21,18,19.5
"6019",2016-06-25,0,15,15,15
"6020",2016-06-26,0,18,11,14.5
"6021",2016-06-27,0,21,12,16.5
"6022",2016-06-28,0,25,12,18.5
"6023",2016-06-29,0,20,15,17.5
"6024",2016-06-30,0,25,14,19.5
"6025",2016-07-01,5,21,16,18.5
"6026",2016-07-02,0,20,16,18
"6027",2016-07-03,0,25,14,19.5
"6028",2016-07-04,3.6,28,13,20.5
"6029",2016-07-05,1,21,14,17.5
"6030",2016-07-06,1,25,16,20.5
"6031",2016-07-07,0,31,16,23.5
"6032",2016-07-08,0,21,19,20
"6033",2016-07-09,0,28,18,23
"6034",2016-07-10,12,30,18,24
"6035",2016-07-11,1,21,13,17
"6036",2016-07-12,1.1,20,15,17.5
"6037",2016-07-13,2.1,20,14,17
"6038",2016-07-14,0,21,13,17
"6039",2016-07-15,0,24,9,16.5
"6040",2016-07-16,0,25,10,17.5
"6041",2016-07-17,0,33,10,21.5
"6042",2016-07-18,0,37,16,26.5
"6043",2016-07-19,0,36,17,26.5
"6044",2016-07-20,1.4,24.5,17,20.75
"6045",2016-07-21,6.5,21,17.5,19.25
"6046",2016-07-22,3.6,21,17,19
"6047",2016-07-23,0.9,21,16,18.5
"6048",2016-07-24,0,21,17,19
"6049",2016-07-25,0,22,16,19
"6050",2016-07-26,0,25,17,21
"6051",2016-07-27,0,25,17,21
"6052",2016-07-28,0,25,16,20.5
"6053",2016-07-29,0,28,16,22
"6054",2016-07-30,0,24,17,20.5
"6055",2016-07-31,1,21,19,20
"6056",2016-08-01,0,24,15,19.5
"6057",2016-08-02,0,28.5,12,20.25
"6058",2016-08-03,0,28.5,12.5,20.5
"6059",2016-08-04,2.6,25,16,20.5
"6060",2016-08-05,0,25,16.5,20.75
"6061",2016-08-06,0,25,16.5,20.75
"6062",2016-08-07,0,29,12.5,20.75
"6063",2016-08-08,0,25,15,20
"6064",2016-08-09,0,24,15,19.5
"6065",2016-08-10,0,23.5,11.5,17.5
"6066",2016-08-11,0,24,10,17
"6067",2016-08-12,0,29,9,19
"6068",2016-08-13,0,35,9,22
"6069",2016-08-14,0,36,15,25.5
"6070",2016-08-15,0,33,16,24.5
"6071",2016-08-16,0,32,16,24
"6072",2016-08-17,0.7,21,19.5,20.25
"6073",2016-08-18,0,21,17.5,19.25
"6074",2016-08-19,8.3,31,12,21.5
"6075",2016-08-20,1,18,12,15
"6076",2016-08-21,0,23,12,17.5
"6077",2016-08-22,0,29,12,20.5
"6078",2016-08-23,0,37,12,24.5
"6079",2016-08-24,0,37,15,26
"6080",2016-08-25,0,37,17,27
"6081",2016-08-26,0,33,16,24.5
"6082",2016-08-27,0,38.5,18,28.25
"6083",2016-08-28,1,22,21,21.5
"6084",2016-08-29,5,24,17,20.5
"6085",2016-08-30,0,25,16,20.5
"6086",2016-08-31,0,28,14,21
"6087",2016-09-01,0,29,16,22.5
"6088",2016-09-02,0,30,13,21.5
"6089",2016-09-03,0,37,14,25.5
"6090",2016-09-04,0,32,13,22.5
"6091",2016-09-05,0,29,17.5,23.25
"6092",2016-09-06,0,31,15,23
"6093",2016-09-07,0,37,13,25
"6094",2016-09-08,1.2,21,16,18.5
"6095",2016-09-09,0.3,21,16,18.5
"6096",2016-09-10,0,27,16,21.5
"6097",2016-09-11,0,33,15,24
"6098",2016-09-12,0,35,16,25.5
"6099",2016-09-13,17.2,29,17,23
"6100",2016-09-14,0.6,20,15,17.5
"6101",2016-09-15,16.9,21,10,15.5
"6102",2016-09-16,15.2,17,12,14.5
"6103",2016-09-17,21,15,12,13.5
"6104",2016-09-18,16,21,12,16.5
"6105",2016-09-19,2.7,17,13,15
"6106",2016-09-20,0,20,12,16
"6107",2016-09-21,0,25,14,19.5
"6108",2016-09-22,0,25,14,19.5
"6109",2016-09-23,0,25,14,19.5
"6110",2016-09-24,0,25,12,18.5
"6111",2016-09-25,0.5,22,12,17
"6112",2016-09-26,0,25,14,19.5
"6113",2016-09-27,4.5,17,12,14.5
"6114",2016-09-28,0,25,12,18.5
"6115",2016-09-29,0,28,12,20
"6116",2016-09-30,6.4,28,12,20
"6117",2016-10-01,1.2,17,14,15.5
"6118",2016-10-02,0,21,13,17
"6119",2016-10-03,0,27,12,19.5
"6120",2016-10-04,0,25,12,18.5
"6121",2016-10-05,0,17,13,15
"6122",2016-10-06,0,20,13,16.5
"6123",2016-10-07,0,21,9,15
"6124",2016-10-08,0,17,11,14
"6125",2016-10-09,0,17,11,14
"6126",2016-10-10,0,17,5,11
"6127",2016-10-11,0,17,4,10.5
"6128",2016-10-12,2.4,17,9,13
"6129",2016-10-13,15.8,17,11,14
"6130",2016-10-14,9.1,13,12,12.5
"6131",2016-10-15,0,20,8,14
"6132",2016-10-16,0.1,21,9,15
"6133",2016-10-17,0,21,13,17
"6134",2016-10-18,0,20,13,16.5
"6135",2016-10-19,0,21,10,15.5
"6136",2016-10-20,0,13,9,11
"6137",2016-10-21,0,16.5,4,10.25
"6138",2016-10-22,0,20,4,12
"6139",2016-10-23,1.3,21,12,16.5
"6140",2016-10-24,2.9,17,13,15
"6141",2016-10-25,0,24,12,18
"6142",2016-10-26,0,21,12,16.5
"6143",2016-10-27,0,20.5,12,16.25
"6144",2016-10-28,0,21,10,15.5
"6145",2016-10-29,0,25,6,15.5
"6146",2016-10-30,0,21,6.5,13.75
"6147",2016-10-31,0,25,4.5,14.75
"6148",2016-11-01,0,20.5,5,12.75
"6149",2016-11-02,0,21,5,13
"6150",2016-11-03,0,21,6,13.5
"6151",2016-11-04,9.5,16,7,11.5
"6152",2016-11-05,33,14,7,10.5
"6153",2016-11-06,27,11,10,10.5
"6154",2016-11-07,22.9,9,3,6
"6155",2016-11-08,27,11,4,7.5
"6156",2016-11-09,9.5,9,5,7
"6157",2016-11-10,2.8,12,7.5,9.75
"6158",2016-11-11,4.5,12,11,11.5
"6159",2016-11-12,13,13,9,11
"6160",2016-11-13,18,13,8,10.5
"6161",2016-11-14,0,13,8.5,10.75
"6162",2016-11-15,0,13,6,9.5
"6163",2016-11-16,0,13,5,9
"6164",2016-11-17,0,17,5,11
"6165",2016-11-18,2.1,13,5,9
"6166",2016-11-19,0,17,8,12.5
"6167",2016-11-20,0.5,16,13,14.5
"6168",2016-11-21,2.4,17,13,15
"6169",2016-11-22,58.3,9,8,8.5
"6170",2016-11-23,49.9,5,4,4.5
"6171",2016-11-24,0,12,0,6
"6172",2016-11-25,0,13,0,6.5
"6173",2016-11-26,0,10,0,5
"6174",2016-11-27,0,17,4,10.5
"6175",2016-11-28,0,9,4,6.5
"6176",2016-11-29,0,13,4,8.5
"6177",2016-11-30,0,16,4,10
"6178",2016-12-01,0,17,1,9
"6179",2016-12-02,0,17,1,9
"6180",2016-12-03,0,13,0,6.5
"6181",2016-12-04,0,20,12,16
"6182",2016-12-05,0,17,14,15.5
"6183",2016-12-06,0,17,3,10
"6184",2016-12-07,0,14,1,7.5
"6185",2016-12-08,0,17.5,1,9.25
"6186",2016-12-09,0,17,10,13.5
"6187",2016-12-10,0,18,-1,8.5
"6188",2016-12-11,0,16,2,9
"6189",2016-12-12,0,17,0,8.5
"6190",2016-12-13,0,17,1,9
"6191",2016-12-14,0,13,6,9.5
"6192",2016-12-15,0,13,-1,6
"6193",2016-12-16,0,12,5,8.5
"6194",2016-12-17,0,13,4,8.5
"6195",2016-12-18,0,8.5,3,5.75
"6196",2016-12-19,3.5,7,1,4
"6197",2016-12-20,3,6,5,5.5
"6198",2016-12-21,2.3,8,4,6
"6199",2016-12-22,3,11,6,8.5
"6200",2016-12-23,2.8,13,6,9.5
"6201",2016-12-24,3,14,10,12
"6202",2016-12-25,0,13,9,11
"6203",2016-12-26,0,9,5,7
"6204",2016-12-27,0,8,2,5
"6205",2016-12-28,0,17,0,8.5
"6206",2016-12-29,0,13,-2,5.5
"6207",2016-12-30,0,13,0,6.5
"6208",2016-12-31,0,11,-2,4.5
"6209",2017-01-01,0,8,-2.5,2.75
"6210",2017-01-02,0,9,-2,3.5
"6211",2017-01-03,0,11,-3,4
"6212",2017-01-04,0,9,-4.5,2.25
"6213",2017-01-05,0,9,-5.5,1.75
"6214",2017-01-06,0,10,-4,3
"6215",2017-01-07,0,9,-4.5,2.25
"6216",2017-01-08,0,5,-6,-0.5
"6217",2017-01-09,6,9,0,4.5
"6218",2017-01-10,65.2,8,1,4.5
"6219",2017-01-11,8.3,13,5,9
"6220",2017-01-12,15.1,17,9,13
"6221",2017-01-13,25,8.5,4,6.25
"6222",2017-01-14,30.5,5,1,3
"6223",2017-01-15,77,11,4,7.5
"6224",2017-01-16,43,9,4,6.5
"6225",2017-01-17,0,5,0,2.5
"6226",2017-01-18,0,0,-3,-1.5
"6227",2017-01-19,0,4,-1,1.5
"6228",2017-01-20,0,8,-5,1.5
"6229",2017-01-21,0,9.5,-4.5,2.5
"6230",2017-01-22,0,5,-4,0.5
"6231",2017-01-23,0,9,-2.5,3.25
"6232",2017-01-24,0,9,-2,3.5
"6233",2017-01-25,0,8.5,-2,3.25
"6234",2017-01-26,0,11,-2,4.5
"6235",2017-01-27,6,11,6,8.5
"6236",2017-01-28,3,13,1,7
"6237",2017-01-29,0.5,15,3,9
"6238",2017-01-30,0,17,4,10.5
"6239",2017-01-31,0,20,7,13.5
"6240",2017-02-01,1.5,17,8,12.5
"6241",2017-02-02,2.4,16.5,11,13.75
"6242",2017-02-03,7,17,5.5,11.25
"6243",2017-02-04,12.5,13,9,11
"6244",2017-02-05,40,11,7,9
"6245",2017-02-06,9.5,11,4,7.5
"6246",2017-02-07,28.6,8.5,6,7.25
"6247",2017-02-08,15,11,4.5,7.75
"6248",2017-02-09,0,11,1,6
"6249",2017-02-10,0,13,7,10
"6250",2017-02-11,1.8,9,0,4.5
"6251",2017-02-12,0,17,4,10.5
"6252",2017-02-13,2.8,17,11,14
"6253",2017-02-14,0,17,4,10.5
"6254",2017-02-15,0,17,4,10.5
"6255",2017-02-16,0,17,4.5,10.75
"6256",2017-02-17,0,21,2,11.5
"6257",2017-02-18,0,18,1,9.5
"6258",2017-02-19,0,13,4,8.5
"6259",2017-02-20,0,11,6.5,8.75
"6260",2017-02-21,0,17,1,9
"6261",2017-02-22,0,21,3,12
"6262",2017-02-23,0.8,17,5,11
"6263",2017-02-24,0,9,4,6.5
"6264",2017-02-25,0,17,0,8.5
"6265",2017-02-26,0,17.5,1,9.25
"6266",2017-02-27,0,17,4,10.5
"6267",2017-02-28,6.5,13,6,9.5
"6268",2017-03-01,0,17,3,10
"6269",2017-03-02,0,21,4,12.5
"6270",2017-03-03,53.8,20.5,5,12.75
"6271",2017-03-04,2,9,8,8.5
"6272",2017-03-05,2.5,13,4,8.5
"6273",2017-03-06,2.9,13.5,8,10.75
"6274",2017-03-07,9.8,13,8,10.5
"6275",2017-03-08,0,20,8,14
"6276",2017-03-09,0,24,8.5,16.25
"6277",2017-03-10,0,27,6,16.5
"6278",2017-03-11,5,26,4,15
"6279",2017-03-12,56,14,11,12.5
"6280",2017-03-13,5,10,9,9.5
"6281",2017-03-14,0,16,8,12
"6282",2017-03-15,0,17,8,12.5
"6283",2017-03-16,0,24,5,14.5
"6284",2017-03-17,0,21,4,12.5
"6285",2017-03-18,0,13,8.5,10.75
"6286",2017-03-19,0,17,4,10.5
"6287",2017-03-20,0,17,9,13
"6288",2017-03-21,1.4,12,9,10.5
"6289",2017-03-22,6.9,15.5,4,9.75
"6290",2017-03-23,1,12,3,7.5
"6291",2017-03-24,36,13,3,8
"6292",2017-03-25,6.3,10,4,7
"6293",2017-03-26,0,17,6,11.5
"6294",2017-03-27,0,17,8,12.5
"6295",2017-03-28,0,21,7,14
"6296",2017-03-29,0,25,6,15.5
"6297",2017-03-30,0,25,9,17
"6298",2017-03-31,8,21,7,14
